block,species,chr,chr_beg,chr_end,orientation
168,NZ_CP006792.1,1,921102,930975,-
168,NC_014029.1,1,2013750,2024607,-
168,NC_008150.1,1,1861735,1872455,+
168,NZ_CP009844.1,1,2018724,2029569,-
168,NZ_CP045149.1,1,1948808,1959683,-
168,NC_010159.1,1,2318039,2328690,-
168,NZ_CP009906.1,1,248893,259613,+
168,NZ_CP006748.1,1,839460,850317,-
168,NZ_CP009704.1,1,445924,455797,+
168,NZ_CP064124.1,1,2671436,2682120,+
168,NZ_CP045163.1,1,2242289,2252156,+
168,NC_017265.1,1,1907128,1917001,+
169,NZ_CP033690.1,1,3488851,3509278,+
169,NC_017154.1,1,2598869,2619260,+
169,NC_003143.1,1,2610699,2631108,+
169,NZ_CP009723.1,1,1298407,1318815,-
169,NZ_CP016273.1,1,2253043,2273450,+
169,NZ_CP064125.1,1,2278773,2299199,-
169,NZ_CP045145.1,1,2176308,2196731,-
169,NZ_CP009991.1,1,268638,289064,-
169,NZ_CP045258.1,1,2230892,2251298,+
169,NZ_CP064120.1,1,2637588,2658015,+
169,NZ_CP064127.1,1,1820785,1841192,-
169,NZ_CP009785.1,1,3035201,3055609,-
169,NC_017168.1,1,3131318,3151726,-
169,NZ_CP010247.1,1,3274564,3294973,+
169,NC_005810.1,1,2349172,2369577,+
169,NC_017160.1,1,1822934,1843361,+
169,NZ_CP019708.1,1,4580014,4600421,-
169,NZ_CP064117.1,1,2302041,2322468,+
169,NZ_CP006792.1,1,900674,921100,-
169,NC_014029.1,1,1993322,2013748,-
169,NC_008150.1,1,1874410,1894821,+
169,NZ_CP009844.1,1,1998314,2018722,-
169,NZ_CP045149.1,1,1928384,1948806,-
169,NC_010159.1,1,2297661,2318037,-
169,NZ_CP009906.1,1,261567,281978,+
169,NZ_CP006748.1,1,819050,839458,-
169,NZ_CP009704.1,1,455798,476226,+
169,NZ_CP064124.1,1,2682121,2702508,+
169,NZ_CP045163.1,1,2252157,2272581,+
169,NC_017265.1,1,1917002,1937429,+
170,NZ_CP033690.1,1,3509279,3514489,+
170,NC_017154.1,1,2619261,2624461,+
170,NC_003143.1,1,2631109,2636319,+
170,NZ_CP009723.1,1,1293196,1298405,-
170,NZ_CP016273.1,1,2273451,2278661,+
170,NZ_CP064125.1,1,2273562,2278771,-
170,NZ_CP045145.1,1,2171097,2176306,-
170,NZ_CP009991.1,1,263427,268636,-
170,NZ_CP045258.1,1,2251299,2256509,+
170,NZ_CP064120.1,1,2658016,2663226,+
170,NZ_CP064127.1,1,1815574,1820783,-
170,NZ_CP009785.1,1,3029990,3035199,-
170,NC_017168.1,1,3126107,3131316,-
170,NZ_CP010247.1,1,3294974,3300184,+
170,NC_005810.1,1,2369578,2374788,+
170,NC_017160.1,1,1843362,1848572,+
170,NZ_CP019708.1,1,4574803,4580012,-
170,NZ_CP064117.1,1,2322469,2327679,+
170,NZ_CP006792.1,1,895463,900672,-
170,NC_014029.1,1,1988111,1993320,-
170,NC_008150.1,1,1894822,1900032,+
170,NZ_CP009844.1,1,1993103,1998312,-
170,NZ_CP045149.1,1,1923173,1928382,-
170,NC_010159.1,1,2502802,2507998,-
170,NZ_CP009906.1,1,281979,287189,+
170,NZ_CP006748.1,1,813839,819048,-
170,NZ_CP009704.1,1,476227,481437,+
170,NZ_CP064124.1,1,2702509,2707719,+
170,NZ_CP045163.1,1,2272582,2277792,+
170,NC_017265.1,1,1937430,1942640,+
171,NZ_CP033690.1,1,3515970,3524425,+
171,NC_017154.1,1,1920250,1928702,-
171,NC_003143.1,1,2637800,2646254,+
171,NZ_CP009723.1,1,1283262,1291716,-
171,NZ_CP016273.1,1,2280142,2288596,+
171,NZ_CP064125.1,1,2263626,2272081,-
171,NZ_CP045145.1,1,2161161,2169616,-
171,NZ_CP009991.1,1,253505,261946,-
171,NZ_CP045258.1,1,2257990,2266445,+
171,NZ_CP064120.1,1,2664707,2673162,+
171,NZ_CP064127.1,1,1803695,1812133,+
171,NZ_CP009785.1,1,3020055,3028509,-
171,NC_017168.1,1,3116172,3124626,-
171,NZ_CP010247.1,1,3303624,3312113,+
171,NC_005810.1,1,2376269,2384724,+
171,NC_017160.1,1,1852011,1860465,+
171,NZ_CP019708.1,1,4564868,4573322,-
171,NZ_CP064117.1,1,2329160,2337615,+
171,NZ_CP006792.1,1,885526,893981,-
171,NC_014029.1,1,1978176,1986630,-
171,NC_008150.1,1,1901513,1909967,+
171,NZ_CP009844.1,1,1983168,1991622,-
171,NZ_CP045149.1,1,1913237,1921692,-
171,NC_010159.1,1,2648066,2656538,+
171,NZ_CP009906.1,1,288670,297124,+
171,NZ_CP006748.1,1,801910,810399,-
171,NZ_CP009704.1,1,482918,491359,+
171,NZ_CP064124.1,1,2709201,2717673,-
171,NZ_CP045163.1,1,2279273,2287728,+
171,NC_017265.1,1,1944121,1952562,+
172,NZ_CP033690.1,1,3525118,3536092,+
172,NC_017154.1,1,1908583,1919557,-
172,NC_003143.1,1,2646947,2657928,+
172,NZ_CP009723.1,1,1271588,1282569,-
172,NZ_CP016273.1,1,2289289,2300270,+
172,NZ_CP064125.1,1,2251958,2262933,-
172,NZ_CP045145.1,1,2149494,2160468,-
172,NZ_CP009991.1,1,241838,252812,-
172,NZ_CP045258.1,1,2267138,2278112,+
172,NZ_CP064120.1,1,2673855,2684828,+
172,NZ_CP064127.1,1,1792021,1803003,-
172,NZ_CP009785.1,1,3008380,3019361,-
172,NC_017168.1,1,3104505,3115479,-
172,NZ_CP010247.1,1,3312806,3323822,+
172,NC_005810.1,1,2385417,2396398,+
172,NC_017160.1,1,1861158,1872130,+
172,NZ_CP019708.1,1,4553201,4564175,-
172,NZ_CP064117.1,1,2338308,2349281,+
172,NZ_CP006792.1,1,873859,884833,-
172,NC_014029.1,1,1966509,1977483,-
172,NC_008150.1,1,1910660,1921635,+
172,NZ_CP009844.1,1,1971494,1982475,-
172,NZ_CP045149.1,1,1901570,1912544,-
172,NC_010159.1,1,2657231,2668199,+
172,NZ_CP009906.1,1,297817,308792,+
172,NZ_CP006748.1,1,790208,801217,-
172,NZ_CP009704.1,1,492050,503024,+
172,NZ_CP064124.1,1,2718365,2729360,+
172,NZ_CP045163.1,1,2288421,2299402,+
172,NC_017265.1,1,1953255,1964230,+
173,NZ_CP033690.1,1,3536693,3542819,+
173,NC_017154.1,1,1901857,1907982,-
173,NC_003143.1,1,2660488,2666614,+
173,NZ_CP009723.1,1,1262902,1269028,-
173,NZ_CP016273.1,1,2302830,2308956,+
173,NZ_CP064125.1,1,2245230,2251357,-
173,NZ_CP045145.1,1,2142767,2148893,-
173,NZ_CP009991.1,1,235111,241237,-
173,NZ_CP045258.1,1,2278713,2284839,+
173,NZ_CP064120.1,1,2685429,2691555,+
173,NZ_CP064127.1,1,1785294,1791420,-
173,NZ_CP009785.1,1,2999693,3005819,-
173,NC_017168.1,1,3095819,3101945,-
173,NZ_CP010247.1,1,3324423,3330549,+
173,NC_005810.1,1,2396999,2403125,+
173,NC_017160.1,1,1872731,1878857,+
173,NZ_CP019708.1,1,4544517,4550643,-
173,NZ_CP064117.1,1,2349882,2356008,+
173,NZ_CP006792.1,1,867132,873258,-
173,NC_014029.1,1,1959782,1965908,-
173,NC_008150.1,1,1921653,1927779,+
173,NZ_CP009844.1,1,1962808,1968934,-
173,NZ_CP045149.1,1,1894843,1900969,-
173,NC_010159.1,1,2670137,2676262,+
173,NZ_CP009906.1,1,308810,314936,+
173,NZ_CP006748.1,1,783481,789607,-
173,NZ_CP009704.1,1,503625,509751,+
173,NZ_CP064124.1,1,2729961,2736087,+
173,NZ_CP045163.1,1,2300003,2306129,+
173,NC_017265.1,1,1964831,1970957,+
174,NZ_CP033690.1,1,3550703,3566014,+
174,NC_017154.1,1,1876948,1892241,-
174,NC_003143.1,1,2676230,2691541,+
174,NZ_CP009723.1,1,1237975,1253286,-
174,NZ_CP016273.1,1,2318572,2333883,+
174,NZ_CP064125.1,1,2219591,2234903,-
174,NZ_CP045145.1,1,2117840,2133151,-
174,NZ_CP009991.1,1,212893,227227,-
174,NZ_CP045258.1,1,2295166,2310478,+
174,NZ_CP064120.1,1,2695869,2711180,+
174,NZ_CP064127.1,1,1759038,1774349,-
174,NZ_CP009785.1,1,2974765,2990077,-
174,NC_017168.1,1,3070892,3086203,-
174,NZ_CP010247.1,1,3340165,3355476,+
174,NC_005810.1,1,2412741,2428048,+
174,NC_017160.1,1,1888473,1903786,+
174,NZ_CP019708.1,1,4521325,4536633,-
174,NZ_CP064117.1,1,2360322,2375633,+
174,NZ_CP006792.1,1,847507,862818,-
174,NC_014029.1,1,1934855,1950166,-
174,NC_008150.1,1,1937395,1952943,+
174,NZ_CP009844.1,1,1937881,1953192,-
174,NZ_CP045149.1,1,1869916,1885227,-
174,NC_010159.1,1,2686576,2702598,+
174,NZ_CP009906.1,1,324552,340100,+
174,NZ_CP006748.1,1,758958,774269,-
174,NZ_CP009704.1,1,517635,531969,+
174,NZ_CP064124.1,1,2745703,2761014,+
174,NZ_CP045163.1,1,2310443,2325754,+
174,NC_017265.1,1,1978841,1993175,+
175,NZ_CP033690.1,1,3569105,3620011,+
175,NC_017154.1,1,1822950,1873857,-
175,NC_003143.1,1,2694632,2745538,+
175,NZ_CP009723.1,1,1183978,1234884,-
175,NZ_CP016273.1,1,2336974,2387880,+
175,NZ_CP064125.1,1,2165612,2216498,-
175,NZ_CP045145.1,1,2063843,2114749,-
175,NZ_CP009991.1,1,158895,209801,-
175,NZ_CP045258.1,1,2313569,2364457,+
175,NZ_CP064120.1,1,2714272,2765178,+
175,NZ_CP064127.1,1,1705073,1755947,-
175,NZ_CP009785.1,1,2920767,2971673,-
175,NC_017168.1,1,3016895,3067801,-
175,NZ_CP010247.1,1,3358566,3409440,+
175,NC_005810.1,1,2431139,2482067,+
175,NC_017160.1,1,1906877,1958493,+
175,NZ_CP019708.1,1,4467346,4518240,-
175,NZ_CP064117.1,1,2378725,2429631,+
175,NZ_CP006792.1,1,793503,844409,-
175,NC_014029.1,1,1880858,1931764,-
175,NC_008150.1,1,1956035,2006921,+
175,NZ_CP009844.1,1,1883883,1934789,-
175,NZ_CP045149.1,1,1815919,1866825,-
175,NC_010159.1,1,2707012,2760067,+
175,NZ_CP009906.1,1,343191,394077,+
175,NZ_CP006748.1,1,704992,755866,-
175,NZ_CP009704.1,1,535059,585965,+
175,NZ_CP064124.1,1,2764105,2815033,+
175,NZ_CP045163.1,1,2328846,2379752,+
175,NC_017265.1,1,1996267,2047172,+
176,NZ_CP033690.1,1,3624494,3630947,+
176,NC_017154.1,1,1963804,1970256,-
176,NC_003143.1,1,1962479,1968931,-
176,NZ_CP009723.1,1,1967422,1973875,+
176,NZ_CP016273.1,1,1696856,1703308,-
176,NZ_CP064125.1,1,2958957,2965410,+
176,NZ_CP045145.1,1,2052907,2059359,-
176,NZ_CP009991.1,1,147959,154411,-
176,NZ_CP045258.1,1,1564709,1571161,-
176,NZ_CP064120.1,1,2284648,2291100,-
176,NZ_CP064127.1,1,1694136,1700581,-
176,NZ_CP009785.1,1,3700841,3707294,+
176,NC_017168.1,1,3690154,3696607,+
176,NZ_CP010247.1,1,3413923,3420376,+
176,NC_005810.1,1,1930993,1937445,-
176,NC_017160.1,1,2568212,2574665,+
176,NZ_CP019708.1,1,591742,598186,+
176,NZ_CP064117.1,1,2434114,2440567,+
176,NZ_CP006792.1,1,782567,789019,-
176,NC_014029.1,1,2539206,2545659,+
176,NC_008150.1,1,2013348,2019816,+
176,NZ_CP009844.1,1,2658562,2665015,+
176,NZ_CP045149.1,1,1804983,1811435,-
176,NC_010159.1,1,2764542,2770995,+
176,NZ_CP009906.1,1,400501,406969,+
176,NZ_CP006748.1,1,694056,700508,-
176,NZ_CP009704.1,1,590448,596901,+
176,NZ_CP064124.1,1,2033591,2040091,-
176,NZ_CP045163.1,1,2384235,2390688,+
176,NC_017265.1,1,2051655,2058108,+
177,NZ_CP033690.1,1,3630948,3662595,+
177,NC_017154.1,1,1932139,1963802,-
177,NC_003143.1,1,1930814,1962477,-
177,NZ_CP009723.1,1,1973876,2005540,+
177,NZ_CP016273.1,1,1665192,1696854,-
177,NZ_CP064125.1,1,2965411,2997057,+
177,NZ_CP045145.1,1,2021259,2052905,-
177,NZ_CP009991.1,1,116312,147957,-
177,NZ_CP045258.1,1,1533061,1564707,-
177,NZ_CP064120.1,1,2253036,2284646,-
177,NZ_CP064127.1,1,1661159,1692820,-
177,NZ_CP009785.1,1,3707295,3738959,+
177,NC_017168.1,1,3696608,3728272,+
177,NZ_CP010247.1,1,3420377,3452094,+
177,NC_005810.1,1,1899380,1930991,-
177,NC_017160.1,1,2574666,2606316,+
177,NZ_CP019708.1,1,598187,629842,+
177,NZ_CP064117.1,1,2440568,2472196,+
177,NZ_CP006792.1,1,750939,782565,-
177,NC_014029.1,1,2545660,2577307,+
177,NC_008150.1,1,2019817,2051453,+
177,NZ_CP009844.1,1,2665016,2696680,+
177,NZ_CP045149.1,1,1773335,1804981,-
177,NC_010159.1,1,2770996,2803148,+
177,NZ_CP009906.1,1,406970,438607,+
177,NZ_CP006748.1,1,662340,694054,-
177,NZ_CP009704.1,1,596902,628548,+
177,NZ_CP064124.1,1,2001941,2033589,-
177,NZ_CP045163.1,1,2390689,2422317,+
177,NC_017265.1,1,2058109,2089755,+
178,NZ_CP033690.1,1,3669986,3686805,+
178,NC_017154.1,1,2631869,2648688,+
178,NC_003143.1,1,1906607,1923421,-
178,NZ_CP009723.1,1,2012933,2029746,+
178,NZ_CP016273.1,1,1640986,1657799,-
178,NZ_CP064125.1,1,1864028,1880847,-
178,NZ_CP045145.1,1,1997513,2013856,-
178,NZ_CP009991.1,1,446201,463020,+
178,NZ_CP045258.1,1,2649209,2665551,+
178,NZ_CP064120.1,1,2228793,2245613,-
178,NZ_CP064127.1,1,1636963,1653782,-
178,NZ_CP009785.1,1,3746352,3763165,+
178,NC_017168.1,1,3735665,3752478,+
178,NZ_CP010247.1,1,3459496,3476314,+
178,NC_005810.1,1,2004212,2021025,-
178,NC_017160.1,1,2613715,2630534,+
178,NZ_CP019708.1,1,637246,654065,+
178,NZ_CP064117.1,1,2479607,2496426,+
178,NZ_CP006792.1,1,727168,743511,-
178,NC_014029.1,1,2584726,2601545,+
178,NC_008150.1,1,2058836,2075814,+
178,NZ_CP009844.1,1,2704073,2720886,+
178,NZ_CP045149.1,1,1749593,1765936,-
178,NC_010159.1,1,3733265,3750081,-
178,NZ_CP009906.1,1,445989,462808,+
178,NZ_CP006748.1,1,638119,654938,-
178,NZ_CP009704.1,1,281846,298666,-
178,NZ_CP064124.1,1,2332862,2349675,-
178,NZ_CP045163.1,1,2429732,2446551,+
178,NC_017265.1,1,1743043,1759863,-
179,NZ_CP033690.1,1,3693901,3709491,+
179,NC_017154.1,1,2655784,2671373,+
179,NC_003143.1,1,1883921,1899512,-
179,NZ_CP009723.1,1,2036842,2052432,+
179,NZ_CP016273.1,1,1618300,1633891,-
179,NZ_CP064125.1,1,1841342,1856933,-
179,NZ_CP045145.1,1,1974827,1990418,-
179,NZ_CP009991.1,1,470116,485722,+
179,NZ_CP045258.1,1,2672647,2688237,+
179,NZ_CP064120.1,1,2206107,2221698,-
179,NZ_CP064127.1,1,1614277,1629868,-
179,NZ_CP009785.1,1,3770261,3785851,+
179,NC_017168.1,1,3759574,3775164,+
179,NZ_CP010247.1,1,3483410,3499029,+
179,NC_005810.1,1,1980185,1995794,-
179,NC_017160.1,1,2637630,2653220,+
179,NZ_CP019708.1,1,661161,676730,+
179,NZ_CP064117.1,1,2503522,2519112,+
179,NZ_CP006792.1,1,704481,720072,-
179,NC_014029.1,1,2608641,2624231,+
179,NC_008150.1,1,2082891,2098481,+
179,NZ_CP009844.1,1,2727982,2743572,+
179,NZ_CP045149.1,1,1726907,1742498,-
179,NC_010159.1,1,2956806,2972352,+
179,NZ_CP009906.1,1,469885,485475,+
179,NZ_CP006748.1,1,615404,631024,-
179,NZ_CP009704.1,1,259146,274753,-
179,NZ_CP064124.1,1,2310176,2325767,-
179,NZ_CP045163.1,1,2453647,2469237,+
179,NC_017265.1,1,1720341,1735948,-
180,NZ_CP033690.1,1,3709998,3747418,+
180,NC_017154.1,1,2671880,2709282,+
180,NC_003143.1,1,1846028,1883415,-
180,NZ_CP009723.1,1,2052939,2090326,+
180,NZ_CP016273.1,1,1580407,1617794,-
180,NZ_CP064125.1,1,1803448,1840836,-
180,NZ_CP045145.1,1,1936919,1974321,-
180,NZ_CP009991.1,1,486229,523678,+
180,NZ_CP045258.1,1,2688744,2726131,+
180,NZ_CP064120.1,1,2168199,2205601,-
180,NZ_CP064127.1,1,1576205,1613771,-
180,NZ_CP009785.1,1,3786358,3823729,+
180,NC_017168.1,1,3775671,3813043,+
180,NZ_CP010247.1,1,3499536,3537111,+
180,NC_005810.1,1,1942269,1979679,-
180,NC_017160.1,1,2653727,2691137,+
180,NZ_CP019708.1,1,677237,714639,+
180,NZ_CP064117.1,1,2519619,2557021,+
180,NZ_CP006792.1,1,666573,703975,-
180,NC_014029.1,1,2624738,2662141,+
180,NC_008150.1,1,2100955,2138349,+
180,NZ_CP009844.1,1,2744079,2781466,+
180,NZ_CP045149.1,1,1688999,1726401,-
180,NC_010159.1,1,2972859,3010246,+
180,NZ_CP009906.1,1,487950,525344,+
180,NZ_CP006748.1,1,577323,614898,-
180,NZ_CP009704.1,1,221190,258640,-
180,NZ_CP064124.1,1,2272080,2309670,-
180,NZ_CP045163.1,1,2469744,2507146,+
180,NC_017265.1,1,1682386,1719835,-
181,NZ_CP033690.1,1,3749628,3757641,+
181,NC_017154.1,1,2711492,2719505,+
181,NC_003143.1,1,1833845,1841858,-
181,NZ_CP009723.1,1,2115049,2123062,-
181,NZ_CP016273.1,1,1568225,1576237,-
181,NZ_CP064125.1,1,1793225,1801238,-
181,NZ_CP045145.1,1,1926696,1934709,-
181,NZ_CP009991.1,1,525888,533902,+
181,NZ_CP045258.1,1,2728341,2736354,+
181,NZ_CP064120.1,1,2157976,2165989,-
181,NZ_CP064127.1,1,1565982,1573995,-
181,NZ_CP009785.1,1,3827900,3835913,+
181,NC_017168.1,1,3817213,3825226,+
181,NZ_CP010247.1,1,3539321,3547334,+
181,NC_005810.1,1,2483937,2491950,+
181,NC_017160.1,1,2693347,2701360,+
181,NZ_CP019708.1,1,718802,726815,+
181,NZ_CP064117.1,1,2559231,2567244,+
181,NZ_CP006792.1,1,656350,664363,-
181,NC_014029.1,1,2664351,2672364,+
181,NC_008150.1,1,2140559,2148572,+
181,NZ_CP009844.1,1,2785636,2793649,+
181,NZ_CP045149.1,1,1678776,1686789,-
181,NC_010159.1,1,2947524,2955490,-
181,NZ_CP009906.1,1,527554,535567,+
181,NZ_CP006748.1,1,567099,575112,-
181,NZ_CP009704.1,1,210967,218981,-
181,NZ_CP064124.1,1,2261857,2269870,-
181,NZ_CP045163.1,1,2509356,2517369,+
181,NC_017265.1,1,1672163,1680176,-
182,NZ_CP033690.1,1,3758333,3764962,+
182,NC_017154.1,1,2720197,2726826,+
182,NC_003143.1,1,1826524,1833153,-
182,NZ_CP009723.1,1,2107728,2114357,-
182,NZ_CP016273.1,1,1560904,1567533,-
182,NZ_CP064125.1,1,1785904,1792533,-
182,NZ_CP045145.1,1,1919375,1926004,-
182,NZ_CP009991.1,1,534594,541223,+
182,NZ_CP045258.1,1,2737046,2743675,+
182,NZ_CP064120.1,1,2150654,2157284,-
182,NZ_CP064127.1,1,1558671,1565290,-
182,NZ_CP009785.1,1,3836605,3843234,+
182,NC_017168.1,1,3825918,3832547,+
182,NZ_CP010247.1,1,3548026,3554635,+
182,NC_005810.1,1,2492642,2499271,+
182,NC_017160.1,1,2702053,2708681,+
182,NZ_CP019708.1,1,727507,734136,+
182,NZ_CP064117.1,1,2567936,2574566,+
182,NZ_CP006792.1,1,647068,653697,-
182,NC_014029.1,1,2673056,2679685,+
182,NC_008150.1,1,2151223,2157832,+
182,NZ_CP009844.1,1,2794341,2800970,+
182,NZ_CP045149.1,1,1671455,1678084,-
182,NC_010159.1,1,3705145,3711759,+
182,NZ_CP009906.1,1,538218,544826,+
182,NZ_CP006748.1,1,559798,566407,-
182,NZ_CP009704.1,1,203646,210275,-
182,NZ_CP064124.1,1,2254536,2261165,-
182,NZ_CP045163.1,1,2520021,2526651,+
182,NC_017265.1,1,1664842,1671471,-
183,NZ_CP033690.1,1,3765735,3778039,+
183,NC_017154.1,1,2727599,2740630,+
183,NC_003143.1,1,1812722,1825751,-
183,NZ_CP009723.1,1,2093926,2106955,-
183,NZ_CP016273.1,1,1547102,1560131,-
183,NZ_CP064125.1,1,1772811,1785131,-
183,NZ_CP045145.1,1,1906283,1918602,-
183,NZ_CP009991.1,1,541996,554300,+
183,NZ_CP045258.1,1,2744448,2756767,+
183,NZ_CP064120.1,1,2137577,2149881,-
183,NZ_CP064127.1,1,1543628,1555929,-
183,NZ_CP009785.1,1,3844007,3857036,+
183,NC_017168.1,1,3833320,3846349,+
183,NZ_CP010247.1,1,3555408,3567709,+
183,NC_005810.1,1,2500044,2512360,+
183,NC_017160.1,1,2709454,2722484,+
183,NZ_CP019708.1,1,734909,747213,+
183,NZ_CP064117.1,1,2575339,2587643,+
183,NZ_CP006792.1,1,633991,646295,-
183,NC_014029.1,1,2680458,2693487,+
183,NC_008150.1,1,2158605,2171634,+
183,NZ_CP009844.1,1,2801743,2814772,+
183,NZ_CP045149.1,1,1658363,1670682,-
183,NC_010159.1,1,3712532,3724836,+
183,NZ_CP009906.1,1,545599,558628,+
183,NZ_CP006748.1,1,546724,559025,-
183,NZ_CP009704.1,1,190571,202875,-
183,NZ_CP064124.1,1,2241447,2253763,-
183,NZ_CP045163.1,1,2527424,2539728,+
183,NC_017265.1,1,1651765,1664069,-
184,NZ_CP033690.1,1,3785585,3793240,+
184,NC_017154.1,1,2748176,2755831,+
184,NC_003143.1,1,2748662,2756317,+
184,NZ_CP009723.1,1,1173199,1180853,-
184,NZ_CP016273.1,1,2391004,2398659,+
184,NZ_CP064125.1,1,1757609,1765264,-
184,NZ_CP045145.1,1,1891082,1898736,-
184,NZ_CP009991.1,1,561846,569500,+
184,NZ_CP045258.1,1,2764313,2771915,+
184,NZ_CP064120.1,1,2122376,2130030,-
184,NZ_CP064127.1,1,1529747,1537401,-
184,NZ_CP009785.1,1,2909988,2917642,-
184,NC_017168.1,1,3006116,3013770,-
184,NZ_CP010247.1,1,3573935,3581590,+
184,NC_005810.1,1,2518586,2526241,+
184,NC_017160.1,1,2853199,2860853,-
184,NZ_CP019708.1,1,4456585,4464223,-
184,NZ_CP064117.1,1,2595189,2602844,+
184,NZ_CP006792.1,1,618778,626432,-
184,NC_014029.1,1,2701033,2708688,+
184,NC_008150.1,1,2180487,2188127,+
184,NZ_CP009844.1,1,1873104,1880758,-
184,NZ_CP045149.1,1,1643162,1650816,-
184,NC_010159.1,1,1763004,1770657,+
184,NZ_CP009906.1,1,567481,575121,+
184,NZ_CP006748.1,1,532843,540497,-
184,NZ_CP009704.1,1,175371,183024,-
184,NZ_CP064124.1,1,2227575,2235220,-
184,NZ_CP045163.1,1,2547274,2554929,+
184,NC_017265.1,1,1636565,1644218,-
185,NZ_CP033690.1,1,3793241,3820790,+
185,NC_017154.1,1,2755832,2783639,+
185,NC_003143.1,1,2756318,2784167,+
185,NZ_CP009723.1,1,1145349,1173197,-
185,NZ_CP016273.1,1,2398660,2426509,+
185,NZ_CP064125.1,1,1729748,1757607,-
185,NZ_CP045145.1,1,1863292,1891080,-
185,NZ_CP009991.1,1,569501,597049,+
185,NZ_CP045258.1,1,2771916,2799776,+
185,NZ_CP064120.1,1,2094790,2122374,-
185,NZ_CP064127.1,1,1502129,1529745,-
185,NZ_CP009785.1,1,2882138,2909986,-
185,NC_017168.1,1,2978269,3006114,-
185,NZ_CP010247.1,1,3581591,3609370,+
185,NC_005810.1,1,2526242,2553795,+
185,NC_017160.1,1,2825405,2853197,-
185,NZ_CP019708.1,1,4429143,4456583,-
185,NZ_CP064117.1,1,2602845,2630424,+
185,NZ_CP006792.1,1,591186,618776,-
185,NC_014029.1,1,2708689,2736489,+
185,NC_008150.1,1,2188128,2215882,+
185,NZ_CP009844.1,1,1845194,1873102,-
185,NZ_CP045149.1,1,1615319,1643160,-
185,NC_010159.1,1,1770658,1798202,+
185,NZ_CP009906.1,1,575122,602877,+
185,NZ_CP006748.1,1,505033,532841,-
185,NZ_CP009704.1,1,147822,175369,-
185,NZ_CP064124.1,1,2197312,2225620,-
185,NZ_CP045163.1,1,2554930,2582515,+
185,NC_017265.1,1,1609015,1636563,-
186,NZ_CP033690.1,1,3830982,3838220,+
186,NC_017154.1,1,2793831,2801069,+
186,NC_003143.1,1,2794359,2801596,+
186,NZ_CP009723.1,1,1127919,1135156,-
186,NZ_CP016273.1,1,2436701,2443936,+
186,NZ_CP064125.1,1,1712317,1719555,-
186,NZ_CP045145.1,1,1845861,1853099,-
186,NZ_CP009991.1,1,607241,614480,+
186,NZ_CP045258.1,1,2809968,2817206,+
186,NZ_CP064120.1,1,2077359,2084597,-
186,NZ_CP064127.1,1,1484683,1491936,-
186,NZ_CP009785.1,1,2864708,2871945,-
186,NC_017168.1,1,2960839,2968076,-
186,NZ_CP010247.1,1,3620891,3628129,+
186,NC_005810.1,1,2560412,2567650,+
186,NC_017160.1,1,2807986,2815223,-
186,NZ_CP019708.1,1,4411729,4418950,-
186,NZ_CP064117.1,1,2640616,2647854,+
186,NZ_CP006792.1,1,573755,580993,-
186,NC_014029.1,1,2746681,2753919,+
186,NC_008150.1,1,2226074,2233312,+
186,NZ_CP009844.1,1,1827764,1835001,-
186,NZ_CP045149.1,1,1597888,1605126,-
186,NC_010159.1,1,1808397,1815634,+
186,NZ_CP009906.1,1,613069,620307,+
186,NZ_CP006748.1,1,486273,493511,-
186,NZ_CP009704.1,1,130390,137629,-
186,NZ_CP064124.1,1,2183438,2190694,-
186,NZ_CP045163.1,1,2592707,2599945,+
186,NC_017265.1,1,1591583,1598822,-
187,NZ_CP033690.1,1,3838222,3849194,+
187,NC_017154.1,1,2801071,2812113,+
187,NC_003143.1,1,2801598,2812640,+
187,NZ_CP009723.1,1,1116876,1127918,-
187,NZ_CP016273.1,1,2443938,2454979,+
187,NZ_CP064125.1,1,1701274,1712316,-
187,NZ_CP045145.1,1,1834818,1845860,-
187,NZ_CP009991.1,1,614482,625453,+
187,NZ_CP045258.1,1,2817208,2828250,+
187,NZ_CP064120.1,1,2066386,2077358,-
187,NZ_CP064127.1,1,1472210,1483177,-
187,NZ_CP009785.1,1,2853665,2864707,-
187,NC_017168.1,1,2949796,2960838,-
187,NZ_CP010247.1,1,3628131,3639174,+
187,NC_005810.1,1,2567652,2578694,+
187,NC_017160.1,1,2796942,2807985,-
187,NZ_CP019708.1,1,4400756,4411728,-
187,NZ_CP064117.1,1,2647856,2658828,+
187,NZ_CP006792.1,1,562782,573754,-
187,NC_014029.1,1,2753921,2764963,+
187,NC_008150.1,1,2233314,2244356,+
187,NZ_CP009844.1,1,1816721,1827763,-
187,NZ_CP045149.1,1,1586845,1597887,-
187,NC_010159.1,1,1815636,1826678,+
187,NZ_CP009906.1,1,620309,631351,+
187,NZ_CP006748.1,1,475229,486272,-
187,NZ_CP009704.1,1,119418,130389,-
187,NZ_CP064124.1,1,2172395,2183437,-
187,NZ_CP045163.1,1,2599947,2610919,+
187,NC_017265.1,1,1580611,1591582,-
188,NZ_CP033690.1,1,3853860,3862724,+
188,NC_017154.1,1,2816779,2825643,+
188,NC_003143.1,1,2817306,2826170,+
188,NZ_CP009723.1,1,1103346,1112210,-
188,NZ_CP016273.1,1,2459645,2468509,+
188,NZ_CP064125.1,1,1687744,1696608,-
